,review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
284,ef085510de47b0a5474e8157458c8d5c,91a31ae0b2ceeff70549db4b68d0a11e,very good device and great delivery,1,1,1,1,1,1
285,8c9836eb7680f2a88c0e6a9f86d97b24,482da3676133323daf4d73c1125ed257,it exceed my expectation it arrive well before the deadline,0,1,0,0,1,0
286,b3a8be23dd1269e976814e9dd8b2b27f,fce6ebf0ce28cde1c71f1f4160c8e4b5,I m very upset because I still have not receive it and I m not satisfied about it if you do not solve the shipping soon I ll look for my right because I already pay,1,0,1,1,0,1
287,9c62b409410992f057c1e573ecc6eb6a,e495feae6785e3de6da18e3b567982bc,unfortunately the product do not have good quality and remain permanently with the light on have high energy consumption battery,0,1,0,0,1,0
288,57615f85611be3ba629f750af103fe8e,9e2d5a5568e945a766c01200f5f3cdc8,beautiful sticker and of great quality I love it,0,1,0,0,1,0
289,7039fac69e68383a8c9554527d271c05,472e24b86f260b32d88c77ddc166659c,the delivery speed exceed expectation,1,0,1,1,0,1
290,2f1d4956d54a9d852e837409383ab6e4,9bb54391d0f998f18309470a84b2252f,I pay for the cart and have to pick it up at the post office,0,0,0,0,0,0
291,82c728e72682be161ff7bfcf7acd9ecf,a53f0870aa46960c914e6e0fd739304b,entrega super rpida translate to super fast delivery in english,1,0,0,1,0,0
292,18086ea6e470a569de4d7b59910f7ff7,5cddc0e7aa59980c2f6018bbbde4b776,good product delivery before the expect deadline,1,0,1,1,0,1
293,a36426af399961525db8e3215ba59847,eb3def506468a28e922792bce17156b0,safe purchase secure purchase good price and delivery before deadline very good,1,1,0,1,1,0
294,37f3cbee205ebbbf1a6135a77e242bf7,e27da7442d05c49f4fa6388704a81663,original product high quality fast delivery,1,1,0,1,1,0
295,a1351e2cb4969170060a30e3401596e0,3fdefa9c3acc81330a96d4a049368155,I recommend to everyone,0,1,1,0,1,1
296,9d829ce8965a65cba4ac6769941949d3,737319bd7dfa30305a850b2735236896,I would like to congratulate everyone for the efficiency of the delivery I buy a kitchen cabinet a cell phone and roller skate all of they be deliver before the deadline set by the store I be very satisfied,1,1,0,1,1,0
297,486855f281755a928a35b13d9ad336f1,20f96d395d08faf685dfd963c91f0563,I do not receive it likely reason transportation shutdown,0,0,0,0,0,0
298,016febd6d1da5ce4c4641ca56d09e532,d7b1b205f635a07e904e5c4069b6859d,excellent if they pre order they be very serious about what they do,0,0,0,0,0,0
299,e696883b06cdf9bcac6a9e30ec1ae7c7,12b69999b64f73f3cdfa23512584c8d5,the product be not exactly what I want there be a difficulty due to low quality in the photo and specification when choose but I take the risk when buy,0,1,0,0,1,0
300,72a3a7a726de97f8927550607e48bb52,5707df1e7d1d8445c2969eec209a9433,I have not receive the product if I do not receive a response by may th I will contact the consumer protection agency,0,0,0,0,0,0
301,7e211924b558886ca5625fa3f1e41536,a316eee6dacbc0393c28dff3568a67ee,I hate it unfortunately I be not happy with this purchase because my order be still stick at the post office,1,1,0,-1,1,0
302,0073ab5e971a35e8814d542798699fd6,93670a5c977fd8e687b42178388d9ce7,the product be defective I instal it as instruct in the manual but the device do not work,0,1,0,0,-1,0
303,65b2a48a2bf19055fabba94e26d14d69,b3aca462b5aca4e8bca35ac69f094e8e,I recommend lannister pro store product not deliver as agree I have already communicate and have not receive a response store buy from and targaryen not credible,1,0,0,1,0,0
304,d1a2d0d31700fa74502ebdd5e872b745,0e252f244129af793f666f4b89a83478,produto muito bom translate to very good product in english,0,1,0,0,1,0
305,7ac8a0ae55aa769e7f848299b23a0132,b2bf9b5f46f77b57138a5d545fe10402,great perfume good seller,0,1,0,0,1,0
306,6aba9ce93d9c63f8ff5386dd09b9d51f,99a50db34d17b1f845a8ea04de3e747d,timo muito bom translate to great very good in english,0,0,0,0,0,0
307,c755945265ea6e0f6da0412abe08e53a,531e9bdcb32d997677a092e639fcca4c,congratulation delivery make even before the deadline reliable store,1,0,0,1,0,0
308,e7b22b33f3399ab9106214f86e5edf6d,4e08bdd0a71b43ba19f8c0a89c8ce665,I have not receive my curtain yet,0,0,1,0,0,1
309,199b2fb8ba987f5e714f4c1fc41ba848,955e98990e1c4029c87982539f3bfe93,product accord to the advertisement and delivery before the deadline,1,1,0,1,1,0
310,58dcb4179b5b1ba21f81851e85a0a4d8,4f2126447b4bee203db80dfd57fa50cc,the product all come the same I pay three different price one of they come without plastic in a cardboard box with dishwasher write on the outside the color be different and the material be much inferior,0,1,0,0,-1,0
311,bda24f1fdb1350f6fc9e4c5aeae6a756,ecd05a067963a5b65651b89dcfda9995,it be deliver well before the expect deadline,1,0,0,1,0,0
312,7fc9322b4aa0f81bbb91030fb2a81d03,e6ba7ef3fa398a176291132b06cd519e,product deliver day after the issuance of the invoice,0,0,0,0,0,0
313,d5fcfbe49fb1eaa53955963164357c4d,2ca1f43a3b966324bcd1fee4818d01e3,I receive before the deadline great store product intact,0,1,0,0,1,0
314,be23862dbfc37a5c80b077477181cc63,e17f744bed784a76426455ca2b4f35d0,great product deliver before the expect time highly recommend,1,1,0,1,1,0
315,a951de177a9e6fdacce9622c044bb1e8,cb8db0e01a5a66dedda64100960904f3,this be a very beautiful watch but it come off in small piece from the strap,0,1,0,0,1,0
316,7482d525f2c9dec19133e4a03dd264ab,ef8aeb4a580c6270f2cae213db86a979,good product and fast delivery excellent,1,1,1,1,1,1
317,e88c505513661bee786bcced0ddf0b61,f0c53ca3e5e7561fb1ff79116340d113,I m super satisfied with the website I highly recommend the product it s very good,0,1,1,0,1,1
318,fb634e97330c01a6f63812dfe289e872,7cd974a86e085cb5b455b7cffb6f4d46,the product have be deliver and meet the promise expectation,1,1,1,1,1,1
319,4a3eff6c3766fc2f3a5132a45d8cc83c,a1f24dcf6e5fc6b0f0cd0b265381767e,deliver well before expect the only thing that displease I be that the ball be make of paper it could have be write in the product description but otherwise,1,1,0,1,-1,0
320,7e07e6095cacf11f3f5f1f21127d5aa1,e7b87b156cde9f1d3a765da80d093d6a,my purchase come in half I buy a cell phone case and a glass film only the case come the film do not come,0,1,0,0,1,0
321,159d39740cb252eefeb5ac83fb53cce8,6eac247f4bce09d7fe35d7cf903c74b3,deliver on time,1,0,0,1,0,0
322,f6fec4a96093ba4734c285881de0e4ee,a81be81673bee4a384c6b5468a606478,the good of brazil,0,0,1,0,0,1
323,700b427310c1f79e19e6e4f939a890c8,63f040d4a7b09c928627e309f6c17552,translation I highly recommend it excellent work because I receive the product well before the deadline thank you for the agility,1,0,1,1,0,1
324,3e45b1a0b220474c84e93b40d02082e0,77c65697055f082d537f537f084f9fae,first one item arrive within the deadline the other two be date for day after much complaint they send the other two so there be no coherence with the advertising I prefer to buy from shopping time,1,0,0,-1,0,0
325,565b22459443e7c112d455b55151114d,e9ce0279862b38f35d997c12b11ab61c,it be not exactly the product in the photo,0,1,0,0,1,0
326,7e2479fde9e44dbfe6a207dd5114644e,70644768ae200b063d8fc6d47cc85ce4,it exceed my expectation the lamp have a great size and be beautiful delivery be make much early than expect satisfied,1,1,0,1,1,0
327,2f3cf52b0762b0ff99a0f2cb539965eb,15835b4cf971838ce051b97200baa5ac,good quality product with good finish,0,1,1,0,1,1
328,36e4917af858c7ac43d506a7abef4c9e,801314f233a6117edb05a2c9dec436db,I highly recommend as always very satisfied delivery make much early than stipulated congratulation,1,0,0,1,0,0
329,f28b2d3524f86a0501189aab29bbd7b5,02d63a39dc1b1a296141b46d3db19415,the product be not deliver there be a need to pick up at the post office,0,1,0,0,1,0
330,0f765ccc916eceab8295d816603f3474,9e9d1406a904f8e28018211f22403b69,I like it a lot it be fast practical and excellent it be my first purchase on the internet and honestly I be afraid of be scamme but I recommend it everything go accord to plan and I be very satisfied,1,1,1,1,1,1
331,1499de0b00d2fde6dd0cbebf49833e89,062bddc5be851fec2b59598cc33498cd,I receive the wrong product I have not receive any contact from the company yet,0,0,0,0,0,0
332,0042c17cf2e1c6c6442ec6f3b7c1a7fd,c02f5eada28376633fcc3dd13a9052b7,I would like to give a tip regard the packaging of the delivery it could be inside a box to prevent the product from be damage or to avoid possible breakage,1,1,0,-1,-1,0
333,933dfa39094550ecc5f4f95bb63f2260,ea11e787b7c89e4884a0fa8fb65be3fb,product do not work,0,1,0,0,-1,0
334,b4643bfbb8051487da92b280640ca2ba,5f2f36a9d5be0e9e97a5b412f4519ba6,so far my product have not arrive it be still in transit unfortunately I hope it arrive soon,1,0,0,1,0,0
335,b3c6bf6d28538218ccc3e044a1a5265e,5a40c1e92e3512536d5910f21f5e1856,puff arrive before the deadline everything be alright,1,0,0,1,0,0
336,1f2585fd7bf80d82fccb97c0208778ae,0a7beb2015960a4d8c4ec8bbde5a1f5f,I do not receive the product,0,0,1,0,0,1
337,75b7e9ef48fcea1db4a63bed17fc0b34,742ba39f629d08705cf64769ff41dd3e,the cd or download link for the pre instal window be miss as well as any proof that it be a genuine window,0,1,0,0,-1,0
338,d255821a10613ddaadd496144daf8112,26e3479944a2474469bd497d2b01ab24,product of great quality I recommend,0,1,0,0,1,0
339,7aad9d637bc361bc409504bb3f67b993,5a19541418a06483600ae1e9a751d61a,a responsible and customer focus company highly recommend,0,0,0,0,0,0
340,e200a27b66131effca1db0d5a1e18c5d,bc0198f5ae1390929c3106becf240aae,very beautiful I love the stripe the fabric be great and the hem be well embroider and delicate,0,1,0,0,1,0
341,761abc6d2f02f381c4374b1d718a23c8,ba4ff7bab012df64eed239c402ba6a0d,product deliver correctly before the stipulate deadline satisfied,1,0,1,1,0,1
342,8e0c1523095cba7fb0ecf560bc9637a3,4f1482e926881ff58f7384a6e6bd0771,so far I have not receive my product I m wait and you have not give I any update,1,0,1,1,0,1
343,f35d4b71a2513828ca5ea1aed1be4303,dd44c368afd216d847ae08235e7e0089,the product be well make very sturdy the delivery happen before the final deadline,1,1,1,1,1,1
344,f3b4abb5fed93f6d8b763b2a867a3cf1,89a52f9735ee199f8c4583cd8d77de4c,I buy unit but only come,0,1,0,0,1,0
345,5870cec90273a998c2e20ce783b319b1,2a2169e99fd0582e2322bce30ab5207b,I be satisfied with the purchase,0,0,1,0,0,1
346,4e35d10e39e1a9c454fd220f9a79209d,7ba66cc7f94f613ad60852e42e42e7e7,despite the model be compatible with the printer it do not accept the toner I test the toner I buy from somewhere else this one too phaser and the printer read it normally,0,1,0,0,1,0
347,f3dfac5b9e33de6b4f5e804cb01b8392,f3f20a355feba5a3e09b1133932f992f,excellent the product arrive correctly I recommend the lannister store thank you very much,0,1,0,0,1,0
348,c073c98ae028274b9bd586688a1ff02f,530ed5c74fd86562fe50456702b65599,it s difficult to buy because of the expensive shipping,1,0,0,1,0,0
349,ccbac63925f8bc20894e77ced62e265b,12b490136db583be9f294988ccdce8b1,my product have not arrive yet so I do not recommend it respect be build,1,1,0,1,1,0
350,7092128e42e819a5c1b9e70216564dfc,c276a6bf017d697f864fa8b703ce1b36,I want my product,0,1,0,0,1,0
351,0b5ee5955a27cf436f2c69c32e95f5b6,56259896085ecf2a38806e4f171032c0,translation evaluation of the seller,0,0,0,0,0,0
352,68160ba199e9b65869c10aca2d695704,117f055ca23c0229d5cef27ba164f90d,expensive and of terrible quality,0,1,1,0,-1,-1
353,3d89b9e607b9b5c61d3f6137450a07aa,2739ecbc7e87995e0d2efb6f603f6c2c,I m still wait for the product and nothing,0,1,0,0,1,0
354,350ae2a5691d7e10fdb96c3dc03ca0e2,95d825d3c9ac0db6ca8f1e567cec7586,I recommend quality material at a very good price,0,1,0,0,1,0
355,273b1f0d4e4cd3400e90d3d426f33b35,4ecdafc07882d357b5607a05e3a1a46f,the product come different from the original order I buy one model and they send I another I be not satisfied with the purchase I have already make a complaint to lannister store,0,1,0,0,1,0
356,65475ecc7c2e5c97592116fed7b1e680,37f911dd56e9bd520b23d4ea1fd65236,the movie arrive break wrong size,0,1,0,0,-1,0
357,231c1a8d11ae38448575a85ddf583d1a,b76d4cfacc6733093c4f0fd3198d91b0,arrive well ahead congratulation,0,0,0,0,0,0
358,c3da1e652a75671016ab4962c6ed4741,e22cc707086f54199ddd7ce4b79db163,much difficulty make contact with the store by phone,0,0,1,0,0,1
359,e989779892ea769a5a3a25fbc6d7dbb5,2d27ee9bbc377938d4a8c5a8efb16551,if you do not deliver to where I live why do you charge for shipping when I have to go pick it up,1,0,0,1,0,0
360,999c691d05d53ecef1e071e06ab4ac05,e5ca5039b91a2e7f504bc29aba41559c,great this be the first time I buy from the website and I m very satisfied,0,0,1,0,0,1
361,5ce7400f7842fb5b111c4744020ed0ea,d94cd4d810e4cf28560cc3b12aa4b210,the lannister appreciate you value your customer thank you,0,0,0,0,0,0
362,c75ba95aea0eb71aab9e5c67278432ef,8a03e73a80b701470a167fc0291836b7,product accord to the description deliver within the agree timeframe,1,1,0,1,1,0
363,ed6ba4caef091451505c7098dfc65209,1f1f6cb06f69d4d020c56d12c8943240,in all category,1,0,0,1,0,0
364,96f3af415fe78c971fecffecc4b77e6f,0f581e286111b6b5e757cecec3815151,translation product deliver on time as request I like it,1,1,0,1,1,0
365,fe57474fbaaaa962b9141c9a9c26c7cf,e737af03de32cf2b9d013f5831754def,great machine make great cotton candy my niece love it,0,1,0,0,1,0
366,e036bf3baf83f76ebefa35bc92ad33f3,74f5cfdfc86cca4b0ca48d0c310bc6ed,I be wait for the company to contact I as the measurement of the carpet be incorrect,0,1,0,0,1,0
367,c25e8d3d7db9b8d562c7f8b9a1db61a7,2f346d92b11fcc7c342b3392b174cf3b,I be wait for the product it be suppose to arrive on the th in my order through lannister it show that the product be out of stock and I receive an email say that the product be deliver I hope they resolve it soon,1,1,0,1,1,0
368,1adbf471f5b16ba38eb5fc64f7fb0432,6912d1d57c7485dabdb724880c18671e,happy with the product and the fast delivery,1,1,1,1,1,1
369,48eb62507ea8790e8562aa1744b77162,114e0ad5d9cd8931d7541e1331bdb503,okay I recommend the seller,0,0,1,0,0,1
370,981e55970a47ef6088fb2ebc6bba0f19,07166782eef2ad2a57e415ec606fa7c3,amazing store I love it so much I will always buy from here,0,0,0,0,0,0
371,43b5b8ae82c5e97087715765fb304d23,7dad8386882370f876c81ad68341014c,violeta cup deliver on time excellent product,1,1,0,1,1,0
372,7b36905f84d4f18f84aa570b0b54f0db,f9fe6e11e33871e71f921d5051e72bb4,the frame be of low quality the resolution of the image be very poor,0,1,0,0,1,0
373,75cfb0978dad17e9863f2b2d17b98054,4218242a28cc771a5fbcd7f4e56dd02d,very satisfied with the quick delivery,1,0,0,1,0,0
374,72dd882771c9bb81e6e9bd07424515a4,3184e33bc8b2623e78f578e0f644ff69,great top great product,0,1,0,0,1,0
375,1367ea678b9f18ce3cfac94bc31101ca,1ed0a0954b445954a0117c4aaf449e28,do valor I have be try to contact for a long time and be highly ignore since as soon as the product arrive and I realize it be not what I want I immediately request an exchange for another product or a refund of the value,0,1,0,0,1,0
376,9ecefce98a6fd7dcff61854b2d9af2c1,020500486b7211f5ef873ba8ffd58cd0,great it arrive early than expect,1,0,0,1,0,0
377,29ceda25c8d305a2b52e74669d4441b9,7441d0f70c52613e4e761304a7d2be9a,without major problem,1,1,1,1,-1,-1
378,33f7a89948fe047ba1c7850fe3a8ed5f,afaa845a7a044d65051e77109d5b6ac2,very good very good product,0,1,0,0,1,0
379,b152c3916fac087c4eba4a98ac7a5b95,bcc93ae5358fc8dbcbcb60fbcfff8f41,it come outside the deadline it take more than a month to receive,0,0,0,0,0,0
380,5d30363005f7c1d33204c7c0a7e1c34e,3d9a71340ea2b14362b1a69f08252e45,the downside of the purchase be relate to the fact that the website get the product s arrival date wrong by a month although it do not cause a delay the website do not reflect the delivery date because it arrive early than expect,1,1,0,1,-1,0
381,f2e313b4ce1dd406bb32ac680611b770,8f62b43c005fef494fe6d25e46006652,the watch be good but the strap be rotten I use it for a day and it decay I have to buy a new strap which have to be make of silicone,0,1,0,0,1,0
382,ecbc75f32c2ede5000085adda4db0c6f,6401cfe160d72392195bd6e311a582cd,the information that the product have arrive be not correct the forecast be that it would be deliver on but the product although the invoice have already be issue have not be send to the carrier await response,1,0,0,1,0,0
383,f19cbe0a9f3a5a471807c5ba948ad9cb,0a631e92a5097a6cd94c5b7002778938,I do not recommend it because my order come wrong it be not the product I buy a completely different one come,0,1,0,0,1,0
384,1c07645acf1ebb2a365f6890084c3b16,7ccd0a8b6bdddf8ea32095431194bfbe,fast delivery correct product and fast delivery,1,0,1,1,0,1
385,6187b1a479806db45b41e0d009cada02,2cdefa55b6451e99ea05e363761f87fa,the product arrive before the deadline it come with a cocktail shaker that be even pretty than the photo and of great quality I recommend it,0,1,0,0,1,0
386,ff567080acece4ca05ad72d6940d9d12,cebc01d93a6f61df440ecaeb708edb5d,perfect it arrive early than expect I recommend it arrive just right thank you lannister for the efficiency,1,1,0,1,1,0
387,88e897db30d88fbe341064612dcfa323,fae3bd74427278464a08777366ab3f66,very good I recommend committed to the client the delivery be before the deadline,1,0,0,1,0,0
388,e7bd07314d745e4b5ae3114e11c21983,caca64f71d73695719939294fa88c791,para comprar cabo deliver advertise good quality product and meet my expectation my dissatisfaction be relate to the cable issue which in the advertisement say meter and I receive meter I will have to assume an additional cost to buy the cable,0,1,0,0,1,0
389,736dceb52710b5ac3da55c9b3ad6150a,f8f39c04af57100b2067941cddcb9376,it be regrettable what be happen it be very difficult to buy online even though the purchase be pay already debit from my card and until now I can not enjoy my product I have no news,0,1,0,0,1,0
390,4316ba70446b0a1872c4a6659000dbe6,418aaa61ff9515614340e03422fed9c9,I buy two curtain but only one arrive I want to know what happen I go to the lannister website and it only say there be a delay in the shipment of this merchandise but it say the order be deliver lie,1,1,0,1,1,0
391,dc492be176c9b7d53ab7511bf18da9b4,ef1d0da21b77b4213e3001de2f170c17,very good product I recommend,0,1,0,0,1,0
392,216e9e72c78bd565c099e40fc426b757,d3350e3a63b03e10d16463a2e75a5361,I buy two product and only the whey protein arrive I check the electronic invoice and only the albumax do not arrive I do not understand this supplier s delivery I ve already complain,1,1,0,1,1,0
393,14ed0b712913e0b6158a1c3fd35ff97d,7e27277184720891692df939d3a7b048,good good service,0,0,1,0,0,1
394,b0319c16620bae9000357087e29442ac,da416b186e48cb56bf0036a91b66d8b0,poor quality product do not fit in the queen size bed which be the size purchase,0,1,0,0,1,0
395,970153b7d53ecdcddb670dff7e7aa3a7,027e4543814c3b3509bbe890c569a841,satisfied with the delivery deadline,1,0,0,1,0,0
396,182a32b49246258fd7777342be2a31c3,d0040ecb24efd3792cd2f6679895c53a,great product and fast delivery before the deadline,1,1,0,1,1,0
397,0fd183945b80ee0c32e9b7688468429e,05709f85ee94e226753ae0ed0886b69b,I do not like the product it s already come apart at the seam I m go to return it I ve already start the process,0,1,0,0,1,0
398,f0b29dcdd31d25bc3023b8c823a2dc69,01ba495d945c6a1c5b198bbad63e61c6,the quality of the product be not satisfactory,0,1,0,0,1,0
399,1da9941264ebc5c4a093ee4ba82af918,ab61bc2f1cfb5d35ddec00c374c09970,the product arrive correctly the problem be the delay in delivery,1,1,0,-1,1,0
400,e38e73492870c7c62a45ff3ea58c9dde,fd220bb11ef8a046fef08e7c51f11651,it do not fulfill what it promise after be instal it start leak through the cartridge even if you follow the instruction it s not worth it money throw away,0,1,0,0,1,0
401,75cc245b0858ab65bd1fa88eec57d394,dbd8e1a6d62bae210e6a42ed8bcf8d39,whenever I buy something from baratheon or its partner I be always pleased,0,0,0,0,0,0
402,e5d1a27419e34686dc7f4eaedfbfa290,f723300ed4370482630acdfa2d5209a1,I make a purchase of two identical product and only one come and up to this date nothing have be resolve,1,1,1,1,1,1
403,f69452c80acfeaf36b3fbca2261e9d86,ad6ee9479111c0c9b69de241c98009df,the smell of the product be very strong but for the price I can not complain,0,1,0,0,1,0
404,3ce036eaebceaed24a105d2fe8092c07,6e3224c4911f8c73424e7c2c7678c01e,a rating be give as the product be deliver on time and be of great quality,1,1,0,1,1,0
405,3aa93a18e63fa74c4534ae0135bdccca,cbeaa013552d74983472628c5534d3e8,I do not like the quality of the product for the price it should have have more quality lannister store deliver before the deadline,1,1,0,1,1,0
406,44b1f6b9b60aef33730c43641d85e818,3f9cc3bcb97ba27a265c13ff4f540689,the delivery be fast the product exceed my expectation too bad the battery charger come with a small manufacturing defect but nothing that compromise the flashlight,1,1,0,1,-1,0
407,42becd578c85bec3378ea35b80ca4b7c,979ace0e958f3017f51d2b3dd92d9c28,I buy camera from the targaryen seller and only one camera arrive even though the invoice state camera I try to contact lannister time by phone and it be impossible to talk to anyone,1,1,0,1,1,0
408,97168a819be6fe27c0680bcf190450e8,b1f7fb71499474d31b9352b2e91a5220,the brush holder arrive intact you can not open it and clean it internally it s a whole piece apart from that which I do not like it meet my need,1,1,0,1,1,0
409,48b2a8b8dfcf1836e2b3790f993d3d20,2ed48d726a289639aa011e94ad6dcf87,translation movie congratulation you arrive well before the deadline I recommend it score,0,0,1,0,0,1
410,a22d85ee255f180f73644d14d225b30b,e2d027e2358cd57b0616adc9ced4c560,excellent I receive the product before expect great quality I recommend it to those who want to save and get something of good quality deliver on time,1,1,0,1,1,0
411,f6f150ef559175b0365e6b4f7a32dcf1,d445a6e277eaa62900bc18d453d96d76,fast delivery and the product be excellent,1,1,1,1,1,1
412,b757b5bfb2cce1c1949b0f24be86d8e0,1aa9011725c8870edc81277571e62ad7,delivery speed or speed of delivery,1,0,0,1,0,0
413,4a2342d04cde5e7736b53e012cd83c8b,dc7a419b3cd13b51c38ff9442dfd4009,lack of respect for the consumer one day before the maximum delivery deadline the status change to unavailable product lack of respect be an understatement I do not receive a call or any contact from the store,1,1,0,-1,-1,0
414,23ce710ec1ba8d72e049f99190b29eff,a9eec2aaf2814129ba011047ae8484b6,I be give two delivery deadline and neither of they be meet,1,0,0,1,0,0
415,58776646a90ae587cc1d9e4f3413c11d,762f2fa4b2d95d9b9d1f8ad0dfaf6ef8,it be very fragile it could have well quality it be not worth it for the value with the shipping I would buy something of well quality we pay for the shipping to not deliver it to our house,1,1,0,1,1,0
416,e00270a3fb86b64eebf1e79f59e93a8a,c55c2cba4bd6069c80c2531fe9a9188a,I do not receive the product correctly one doll be miss because I buy two,0,0,0,0,0,0
417,43128ae907e356bb7cee854770fe5f42,318abae1b1ee9847e237ac1501e1d0e1,the product fulfill what it promise but I find the quality to be low than another cover I buy at another store the strap to attach to the back of the seat could be more resistant,0,1,0,0,1,0
418,78e481cd66233a2e3eec4be1cfcb4edb,72aeedf3697d876659fb6711fb171b26,I highly recommend this store it be reliable and the delivery be fast,1,0,0,1,0,0
419,f1f7c913d396a687f021ae96b6f8a093,e437a323d90b04581fd8418d4afcce4f,I have issue with international card payment I would like this not to happen again,0,0,0,0,0,0
420,bc0cb825943cd13e0447764252fd7128,221b863362f9e6ec4ec0a4f08608a69b,everything as advertised I recommend,0,1,0,0,1,0
421,7c4c2d10a57d4aab58a570a5a8ac9f2c,e269b2472c0546324acf4d09dd7acfab,I would like clarification about the delivery that be overdue,1,0,0,1,0,0
422,1a6f5ba7b1835a1ce52c9c1e4a9ad3c6,8dd77e1eb85a144a90a50d1a813bf84a,correct product delivery before the expect deadline I be very satisfied,1,0,0,1,0,0
423,5f489094385b6901802ca406cea4c958,829e9bcb88d163d9d6b6da8e8c396bbd,great service product deliver quickly,1,0,1,1,0,1
424,4ab1faecbedf353b2bd2602841a16974,c3c86ecc0f7508ffce2a4662f49d9d8b,super recommend great work,0,0,0,0,0,0
425,998d35420473703a521db9e9f60b0c03,198298d54f269d8c5fe89e85a859af61,the product exceed my expectation,0,1,0,0,1,0
426,3461f1b3cdfadf83533a144b93daaef4,9c9373d4b368de80c20e6a2ca4a43904,so far I have not have any response to the request I make there be no direct channel to speak to someone to resolve the problem,0,0,0,0,0,0
427,28ab1fee164219c39717f7c79db06829,dd9ee64158bd32d93a496fb0af82f160,I receive before the deadline mild scent,0,0,0,0,0,0
428,9723dca01a412fba9e60b588d55e5f7c,4de4b5399589ac552a438c88653fa27b,good service I particularly like be notify about the product itinerary tracking until delivery this give a sense of security,1,1,0,1,1,0
429,947dc14e4e3eeca771d0976e95a0eb94,88d845f17b3dbf8c5d642a0ffcea2e48,they do not meet the delivery deadline which by the way be already very long it have be more than day since I make the purchase and so far nothing,1,0,0,1,0,0
430,84e57d02a453b32c652f02aae49f714a,c94ad4f97a88391955fc080a1a4e74cb,it arrive before the deadline all in order I recommend it,1,0,0,1,0,0
431,7a4ad8893bc37038742e032af69c1aa8,538e58df1e2da6715870a4cbb42a1b4e,I buy steak gel and a soup tureen so far I have only receive one steak gel,0,1,0,0,1,0
432,d783b9df1cbb8273c3fd93dabebc7028,fa501c06e7a60e98b43e678fd5205c37,poor quality product product different from what be advertise,0,1,0,0,1,0
433,5823c73b5c49dac6a32b37803b3e2477,10a94cfc443be920ad332f21f5285d0a,the backpack come very small it do not fit book I request a cancellation the return of the product and the value back as a credit card refund since the day it arrive I await contact,1,1,0,1,1,0
434,382adca3066f611c35f5d1b3196b64a0,982c14be246edd28bd7242b39eac563b,I buy a lot at lannister could you give I some discount,0,0,0,0,0,0
435,3e0497d573194d408da07a2b7fd148a2,440b5d8129165b7e04b3c37e3a5e93d7,product deliver without any damage,1,1,0,1,-1,0
436,f5b82317e1b37ac4c2ab4481a21aa0fc,962aeb93da677a2ce2fdb8e771e4668e,product well package arrive quickly recommend,1,1,0,1,1,0
437,b365a2a7f1ec3dace4389b0a5b1ffc74,61a38ccd48075ef5117f661ffac57f0a,the product arrive early than expect deliver in excellent condition,1,0,0,1,0,0
438,e2028f53e819fccea2f06e14f308c1f6,9cb72ea4aed538b235a9936b84656974,I receive the product invoice with the packaging with a value much low than what I pay why,0,1,0,0,1,0
439,35c38f254835f157b51a1770b91cb205,ffea406a848c8afe4dec22bf6290ba00,translation product arrive correctly however there be too much delay thank you,1,0,0,-1,0,0
440,057891cc832006e28868b88fa1236fbc,fddb3d597fc61e3f11ce9e3e8e7a3706,it could have be fast,1,0,0,1,0,0
441,9870323001f29c04b521101c35372d6a,ff7f5fd520c590ecb28347614bf26ae2,he deliver before the deadline great quality product highly recommend,1,1,0,1,1,0
442,2b7b8573087121217bd2378d3e2498c4,8b0d556af68672c609357030e4672671,they do not deliver so I can not evaluate the product,1,1,0,1,1,0
443,a780805900be11cf1114323ab829c6c0,ef4e154fd9b51d276fad7ed482b97e58,I find the customer service from the saleswoman at lannister com over the phone to be very good however I would like to suggest that the product purchase with cash payment should have a discount on its price,0,1,0,0,1,0
444,361098c18332d700c065f62534d2e768,1cc3ae63caffff2d6c3ee3e78e074acf,so there s a lot of shipping fee right it could be less lol,1,0,0,1,0,0
445,919a825ad3dad8c051fbbad4bc29ac81,375bb4357db0f08e163905aa4bbd5d7d,I would not buy from this store again at any time I trust and buy the product that I know a brand that I know and something totally different come I do not recommend it I m frustrate,0,1,0,0,1,0
446,578b4f70d7ec33bf180df159d0376e04,3abd3ea64f72772ebe7fb7fdb73b8991,I receive the product and I recommend its purchase as I be satisfied,0,1,0,0,1,0
447,2c705144b59f9f133d208451ca7b2d87,3a0b1b5c52367a68f9deab55f3464a14,very beautiful and well package arrive before the deadline I love it,0,1,0,0,1,0
448,b369ba482fb3837283d080b0a5574fb7,21e668861c7c6205d1e20ce7b24fae41,disrespect to the customer lack of respect to the customer,0,0,1,0,0,-1
449,220611193728ba3698c098a18ea451cf,a1a621e58a950260915df6e0b99fc155,translation highly recommend receive the product before the deadline and love it,1,1,0,1,1,0
450,879761dafcfc6930e7b8dbfb233594d1,b90edb88aa8235216b0f06e1a8ecee43,congratulation I receive it before the deadline I be very satisfied and you really deserve congratulation,0,0,0,0,0,0
451,ca32211f57a0fe522967e53452b4bd37,54359cee0d9645cef070695ce5539d7c,very well package and deliver on time everything be correct,1,1,1,1,1,1
