product_id,score,sentiment
652c030867f364b558eb9f7dcbcf608d,3,positive
ce87eb0f80420c505b53adef21bf93d6,3,positive
6522b16614da30655a6a5ce4c8f2fb8b,3,['neutral' 'positive']
c6cae2869a248cef27c00f3340ac90a6,3,positive
6fd08d44046ab994b96ff38ad6fcfba1,3,positive
8250ed49c0929b233a405e3ece4ce328,3,positive
48a12f318432c4b6a1fdfd5d79372e66,3,positive
4c1bdb311e919e2100eef5ef92debbbe,3,positive
6256f069a778d733a18702d577570abf,3,positive
5f6b9379adaf6cf73b45229cf6eb5ec4,3,positive
7cca13d90486c96047f188771ee4ffe4,3,positive
c89bd65c6473672b9808b1d1d4df79f9,3,positive
c8a148c82c4a80df54e7ceea266f9fb5,3,positive
4f27f86d1573b8b74b0928ca649abeac,3,positive
7d6bf2a74c5881cd8f7159032ad593e7,3,positive
4f469a5f807d396370c43aa7d536a2a8,3,positive
7d1d3de69616eacb023e39204065a068,3,positive
7ce49c8945602088c4c4ca3e0ceb8244,3,positive
73258e01fadbaf7648577beb152e1320,3,positive
4f90c408cc89d73465ffd286ac21ae4b,3,positive
607533a152a7db3664c7bd5b24fa0e36,3,positive
623eb5b692e915575c7392ca5cd5cd53,3,positive
734418e6339df0a5e98e770bc214d4e3,3,positive
60583a83a08e3bb8c9fd974983021a34,3,positive
7c91038b7370c2ea3343e1472be3e97c,3,positive
736c8680c4a1ce8fc7ed08c9df0431ab,3,positive
5fc604f5f76a23b94565f06a830fa835,3,positive
cce7f750a7a055d0309a6d0046498b7a,3,positive
dbbd95b8c1dfccf8bd20dff9b52688a9,3,positive
d4f91ac96799dc3d9221293e29892e30,3,positive
5f76bb88bf4410580362879247ef7248,3,positive
4ef60b1f697ffec7b21fb506866496f6,3,positive
4ef2894feb9fb3f164a68f654f841447,3,positive
7dda94d5b1861c308661fedb3944df60,3,positive
60f1546ceca9c1dfd87b26c9c6482846,3,positive
dd52cd5fbf92f8068dc66246821d3253,3,positive
621b15d249d471192c1bd7ade2dd8b86,3,positive
dd1b2eb34840957a13204dd3dbc588bd,3,positive
4dbbac7226b931013e5f0e2741d1025b,3,positive
61d83b8d80a61b5fd688471b5b273b5f,3,positive
7230cb7a5b93cff3d0869183495f053f,3,positive
7f38cf4e517ec6bb1d31c4e6b6df18ef,3,positive
c816e7f68945b875d70f82b82f7b0495,3,positive
4e546c5a63b11188196b092a6fda2b71,3,positive
617b2c9690ee4be07358dea49773c281,3,positive
cd90f11ad61a8c297079c171ec8904f8,3,positive
4e873a046c5134adb52de054a25db91d,3,positive
6149b0a01ae42fccf651cfbef08979c7,3,positive
4e90dce938e15bfe8ef9b962391e9866,3,positive
dca6d5a73e0fb3c97e3fa17fa7f928d7,3,positive
7276b9bd8445d938495e0f0736b3a2ba,3,positive
4ecb94d07e0dc53677b5227fea02cd5b,3,positive
4ed86bcb86407328452ac1c5b3b89d67,3,positive
4ede61f4c026ce233e4ba9ff9444ee09,3,positive
3f13f4fabd1eafe564af941a8ee8e279,3,positive
d767651561474e5b08ee9a2674146331,3,['neutral' 'positive']
3ef588bfd98e3e3a65ab2478b5b32824,3,positive
174f6dbd30e54c690ac97b27a3a793fa,3,positive
a0686391b9b79dbfb9577555719ec45e,3,positive
a0458f75b62b1e812480c0c915d9b649,3,positive
1c33c71830d320620439a3236a1c4ae1,3,['negative' 'positive']
1c36a5285f7f3b1ed2637d7c528ce5ff,3,positive
1c5b28beb34835f960261f45ba22a136,3,positive
1cbe6092926b24ecacfdeb748bc34105,3,positive
f2a949f938c95d18433bebfb12afe395,3,positive
1ce0e963805e3c170485768e8b09fe65,3,positive
1ce47626d790bdfe279ad4cedc159009,3,positive
1d3f55c00acdb29bd959f2760abc8b7d,3,positive
1e12f1836c1f08b25ef78fcdf76fbf08,3,positive
bb02c40ca38878b8986798de4842d134,3,positive
1e78f6e43c85b0bc80a2ccb4b78006ba,3,positive
9e19e45edbe26eb0f394152ec76da4fa,3,positive
9dfef86fb34051388a7263a31642386c,3,positive
9d6a5df183306316cd9954e052f30dd3,3,positive
9d46bfe46a9812f451dfbd861f711759,3,positive
f130542b9dab05d4540ba00f35f0880f,3,positive
1fafb4fdc8f7b3d202cb39f1218934e7,3,positive
f1202530b474dade246e7fe77cdda463,3,positive
1fcaf044ff67ca59df3f6cc560d9fbfc,3,positive
1fceb6597ec80646345b1d8517b48cb2,3,positive
9d358fd2a77935cffa32834b50cfb21e,3,positive
f107bcdf49e25fab8c0b66fbabb97fc1,3,positive
9cfb95272c4cd1e98619d3bdea888a7c,3,['neutral' 'positive']
bb7a9375a368ae9aaa1ce5bb3db3d9ef,3,positive
2068e3435a38f6a3cc95ba89a96378ab,3,positive
a0aa27e9f5d02670c0bb803f98863d43,3,positive
a0b4002c65e49bff2f59d5c78c95fd0f,3,positive
ba4d4408f422ce8b42de69cbf879f5f9,3,positive
f53103a77d9cf245e579ea37e5ec51f0,3,positive
a2ff5a97bf95719e38ea2e3b4105bce8,3,positive
a2fc36d2592ba9adb49ad73dd039e434,3,positive
17d68b6c1ebd7073e3689b9a26004651,3,positive
18047039004204f52054f74b9503b9fe,3,positive
1817be76e48588632c33c4f112a79426,3,positive
b973581b7ad538c460edbf9378b173ad,3,positive
183210d186d30d050604f96ef87af803,3,positive
a2c98a9d7f6f4906717d7994e8a32e7b,3,positive
1873d47fb47e167da1520bd9ffbb8f79,3,positive
f56596f8f7191441f17b1a1fbfe37a75,3,positive
188ad420d63afdbdf6711580e40dfbb5,3,positive
188ca16451af4da0cdad2750f9973fd6,3,positive
189d6b9a380642d0ee2245277cc9b2f2,3,positive
f399bbedb1d21192dffefc4a8b30a229,3,positive
a2a9d440312eaf280738605b3c440f29,3,positive
f4e2ea6624e03c8734a6504f2d55331f,3,positive
b9a96cfeeea8e470af6d87627be50e10,3,positive
b9c742d2c1b06bc064c7aee11440e5ad,3,positive
b9c7a57c9d01c95a4dc4815e539852eb,3,positive
f4d2144023a238288d36db2840a37ea0,3,positive
a1fcd4b731530eed7fa5531f3f0c2fe0,3,positive
ba17f75fc8d843241e6ebb54c5077fc5,3,positive
a194f3df8d9270f350891b7454174724,3,positive
1a171b17d64e13187479dc66541e6541,3,positive
ba2225dd03b4dd91f999ef73504a0b82,3,positive
1a2c16ff559425a46f2eba773fceb91d,3,positive
9c8175269cef413a4b94529295cc1991,3,positive
bb9aa579b534cb9d96b38fcac94759b6,3,positive
9c641212505630421d3b17272d126434,3,positive
9794fba8c8aa64ab4fece2d3cbe731e9,3,positive
2722b86640ddc24e1374c2df1ac2a230,3,positive
bd9fca6bf4bdcbf4094d7bc11415dfe5,3,positive
2760b32bd7165bc5a03f2f0b53caa2d5,3,positive
27672da99215b426dc0ced05731bccc6,3,positive
27c63413ca2806bcab40a31d0f862a59,3,positive
989fd236458b9c0410bc6e1cf23cde4d,3,positive
980f472a1354c8366960f7c4528c470e,3,positive
283b761ae6738a52e9a64c4c6edb26d7,3,positive
be59f0b9bd1d08d096188f98168fc987,3,positive
288d91794eb2b14fed9ed5e469cb87c3,3,positive
be7bcd2421313e6b35f03717b13f5ff3,3,positive
28e1129b94381a4e42661bcfaedf2b86,3,positive
290fad36f37ac7cc7df0f8f7d9245f71,3,positive
270c3d76b5efb36480487920cec3e167,3,positive
ec96b7b4e1401281edb9465d0d689cae,3,positive
ec74982f2c5381621923b6b704605624,3,positive
976f5de0b6a1c79fedf4e1f713251efa,3,positive
ec5a5cf28e0fbef0c5391157203ab8ce,3,positive
9755f955f1fcd2a83ca77997e9de8b83,3,positive
2a5fd02982127e736ae8f4d6d020fcc8,3,positive
2a6949b0a5f63681fccef03f5c628edd,3,positive
bed99325df634e823ffb18a9e84fdb2d,3,positive
2a97ccde48b4f516a7a76352d03eff88,3,positive
2ac5c215e10e7251979c895510de4121,3,positive
96d04f44d303175353cc3032d89eefb1,3,positive
2b27cb23faa03f71607fcdd1539387f3,3,positive
bd988548c4a31b6c4fe5571e3cea8f8a,3,positive
edfb12f6fd9cb4fb1eec00ad28ea5c74,3,positive
20ed63974a9207895b4e56993e5a9a3c,3,positive
23b3e6e0aafa806f323de78534212b67,3,positive
f0bc8fe90b1c3901a14ba52f6aa17273,3,positive
f06eacf8d7279dfb3018a75f7ce08840,3,positive
9c46567584228684abb9695a398d0f18,3,positive
bc2ead3bce545913170e95871fddf5b4,3,positive
224e8e64188b2731d83c3f5bfebd29d3,3,positive
9bd95a318698048f58eb1799aaeecd12,3,positive
eff40981f3d4639fb50c5dd51ac00d7a,3,positive
22937a73f92a33040ab4e2540355a5d8,3,positive
9bd5c7549aa6419f890cd8301f8faf53,3,positive
9bd556e1c4a7917679b89ec2075e9cba,3,positive
236f3599e6d57eeb5eb9535b2c88b231,3,positive
23713b3af0ec6a3c9601da5c58b2ea95,3,positive
9ae3dacfd2327107a1e28274fac25a4e,3,positive
ee22145169e4612ac54f2b9282a8047a,3,positive
24f9bc76d458867944921094745b5473,3,positive
2500fb88ba75d71bd264e88b4da5b44b,3,positive
2501eb540473502ef149a3a848b2f8f0,3,positive
251c15f2037e7977ac4b9df235e9b591,3,positive
252dc23ff7e1241d046a1c2c5041ffb5,3,positive
257726ef77c81150339893567c4de6cd,3,positive
99f84efaad4ec3bc71502bb7e6d8f8e8,3,positive
2655d926d7d25a339682b6d8b2d53a49,3,positive
bd1aace4fad5609f005fd721b45dcec4,3,positive
99c97d191bcc87e072acc4521bce44d4,3,positive
bd45d419cafca91f96772c2b59f0e0da,3,positive
9988437646bfc0cbe0f97d4451cb08fc,3,positive
b9518f0140a3efddd3c1ef9ad49d23d8,3,positive
f6f66f6bb78ecbb86093da5be2f40304,3,positive
2b921487aa886033e98b636be91f01bb,3,positive
1729a1b7ec6947d5c878e70e80172790,3,positive
0678913581818c6056713a9b02f5ceef,3,positive
fd8a63e7365ea8b19f4ba50e07a89a06,3,positive
0687ef6a91e16db4955fecac89ad73cd,3,positive
068ceaa8a3d9d385cbf53d5335f89f80,3,positive
06ddfdf210c7e0259854ee543215088d,3,positive
06f89d2b2a8b4994e56366402feacba9,3,positive
aedeeed7f1b4f0f8be40518d70991770,3,positive
078b7149a32b479d3cbf1649fea0172c,3,positive
b3f3d2afe706552a90fd99f870e4ddf5,3,positive
fcd119ff3868ddbb0013932039418ede,3,positive
aeae6a46f42d7755930f30825f5a4c5b,3,positive
083ea24cbab9f8f572fc21a8f63fb282,3,positive
08922ac36480e00c6972216735d44693,3,positive
08a59a7c557b1b8d49e5029a337d83fd,3,positive
090a47567475a8de67cdc10ac38d76bf,3,positive
0984eaa8480e41aded35bd7b5131a1c1,3,positive
0992c6cba95a13bfa68ea7d5e22d478b,3,positive
09982590713913e225d3ce5ccb670688,3,positive
ad837169a27edc799909c3b1f6081399,3,positive
b4c8d3313b98fd124a787b571ac94148,3,positive
ad2fd650ad6317838e719a158f84a709,3,positive
09d16c9d49e1616a733d22e77507d91d,3,positive
09e68b02ea2a0a677c692faac3735c9d,3,positive
ad0bb547c950431dae08e48803ff6dad,3,positive
fb9c4133006cdb80c0a96dd36310aac4,3,positive
b584de1994f604fa7dfd0b6b9c6c1b99,3,['negative' 'positive']
ac1290e4432c1f2662b71ac47da47691,3,positive
0661920a7a5f19746f501d1190888270,3,neutral
b3bf52e880d6c9f4dd7e34fb682d5054,3,positive
fda2e10316a83bcf6ffa52fc891642f2,3,positive
b047c3de5919c05d6aa9e3ba5494b993,3,positive
003128f981470c3e5a2e7445e4a771cd,3,positive
006c67546bfe73c33b83f6bd1ad58c36,3,positive
ffd34459c21034d1da6df9800de0d7a3,3,positive
00905d58c87afcbce21420b3712cacaa,3,positive
b18e0607500acc7479614f4857a15c14,3,positive
ffade53cc6541c89321fff351e04751a,3,positive
b166907a5770631b7deedd0891b1b7ab,3,positive
b15b38f8a24ce6254dfa5bc5a06f18c5,3,positive
b1551ef44e04265b510840b991b24b51,3,positive
ff5f8606556b625613f069a5a9a48966,3,positive
b1155d555059310e04305e94fcd42746,3,positive
b2a40530065c5d88115cfa7560151794,3,positive
fec95e3df8533d6872300b23b9a5a943,3,positive
fdbfd4cec6db6e89f22d9aa2c4839eed,3,positive
02fcaaaba3a4b4882987a3639d968572,3,positive
fe9184887637170f6da65623475d6a66,3,positive
afdcd7fb20b2bb98322d2b1400c074cf,3,positive
03bb06cda40712fb8473f7962fb7d198,3,positive
fe555e0880543633edc71df3737e49eb,3,positive
afa6d9a2f3ba0d5b06ccd5eb4bd2e29a,3,positive
04c31b0da644f1782603183f8fba274c,3,positive
052b8660ee8a9ee18815d9b276694a10,3,positive
0533c5ec3a042521493cfb6e12d6befd,3,positive
053bc43c110771a8ade43dd4462c3fa0,3,positive
af79de12e005e141b22ab97c807e76d3,3,positive
05c693a8085dad009cebdcf2830ab738,3,positive
b5db6f00bc0bd85e37440f992dc8df81,3,positive
0b2a1288e8ba64c797e7586c8df75602,3,positive
fb629d276a4906468cec4054df4bfd24,3,positive
f7436ea890d51031855ea79147b5aca9,3,positive
a80b3c9fe4065f8159d873438f88be4e,3,positive
a7b42937ab954b0e03bcf6cc35209940,3,positive
a7906a8a69acf5b0cb256882e741896a,3,positive
11998bf6cea26d8ab6b3948560f64951,3,positive
11cf21fc07b965dd7f4bf7a2c3e5f1c4,3,positive
12827caf723c4ff8030d64dcffe3cdab,3,positive
b81e20325ffcfcc0f66604b4fd84badb,3,positive
b864b103180d5a6a3f830e67f93e8735,3,positive
b8748a4a2330a08837c8a22664e31f5e,3,positive
13bb5184d064f9b96e56d241eb8b7814,3,positive
13e0e6adec3689a4206c6e9385a29003,3,positive
146fed9eb1d0f9db43dad0c7c96fc6e8,3,positive
14aa47b7fe5c25522b47b4b29c98dcb9,3,positive
f8e3bbc2e6dfcda8a3523e3ad3512d37,3,positive
f7285f0b3043d966ede4c21886b49a38,3,positive
f72379337062680ca5a2b7b0275913d8,3,positive
a4c27cf9767fe2b589251c764b891eda,3,positive
159cad5d8dadf4141e99b88d58c0c943,3,positive
15ae68f4be12b1e7037da33a1ef9753a,3,positive
15b3d40f375c0645c1eed4ed1cd8e17a,3,positive
a4bdcbc90bfef55be462f3355d1a7d2f,3,positive
15f773b4fea5b2ab681b02620b0c3a95,3,positive
162c1a60e671a6632c2a03243557d549,3,positive
167752e318335bf6bdd6906c4c470266,3,positive
a3b46e392953235f9337a0a56f933ffa,3,positive
1708d4cfc42166dc7f44e1ad501f4933,3,positive
f8c52581d99477033b6cfa2da771e101,3,positive
b74e40daa954e92be8e5d3b342fa8863,3,positive
0b575b7f0277a4fa1e89af27590b438d,3,positive
aa0756c28665669298ad1d32c064619e,3,positive
0b9d32c4f39a77eca7f39c5b69ebc690,3,positive
0bd478959805d86aabe80febd51789e4,3,positive
b67cd67cd2214acabb3259f7e6d1047e,3,positive
0c4389123cecc4ff240dbae7f15ce7e2,3,positive
0cac4325d7aa33ada7ff2ba4d84f8874,3,positive
aadff88486740e0b0ebe2be6c09476ae,3,positive
b6c312bb8b2e0c3ab0a23d207802f82f,3,positive
0d944ade388f4db684ab7578aadcc0ad,3,positive
fa2fd2d3e78769a9f0b997cfa389a0d2,3,positive
f9ecf420c38b90a8af8e7f70fd789264,3,positive
aa0d48704d551d1247be98ca06dfa990,3,['neutral' 'positive']
aa0c047aa75f7c8e437acd62601055fe,3,positive
a9b9032e79635ad9618808cfdd644c77,3,positive
b736ba4727efeae1f506172be7e39905,3,positive
b6ef58b78e4e69f8b583ffd8bd592d28,3,positive
a97cd00f5c1dbfbc7f0f4b6c1032253e,3,positive
0eb14dca77e29c41da121dfa88b4b0ea,3,positive
f9b0ee95ce8b1ef8b50eecc5e0fa4348,3,['neutral' 'positive']
a928a2cfd4d897610150b956e89a4e56,3,positive
0efb0a47500c44e05a5930cae12307d4,3,positive
a9028257171c93a8d948ff95a0082b0d,3,positive
0f840300fe45ba963a5d215b62e6f767,3,positive
f99a41d435a967be6af245991a48428a,3,positive
a8cb589d0aa5e6308a8fcf133ecca711,3,['neutral' 'positive']
0fb24ffeb90c073288dd0de0d015cd51,3,positive
b72e63f4630dcaded1689b28efa4c583,3,positive
2b8ac7ded4ff025f0bd9b02f5c9531ba,3,positive
20e52965ed6d9e498b87dd87d050afbd,3,positive
e7ef7e0bc312196681f8304cf7ddd92e,3,positive
e8df9b80f414e3e2d604977ac52932df,3,positive
33865d9f10d44d7942569ea1df2feef6,3,positive
91072b0e0e5d60ea13524c273da16106,3,positive
34282a40b7d2b7aae8762762cb6ebcad,3,positive
3445f53a6bf62fbee7c9ead1e311d621,3,positive
9047a9fe0b7e4175af012bfa793890cd,3,positive
c1263771de6bc2dca4fdf0994079dd19,3,positive
34742604f6cd1e891726b849b6890f81,3,positive
e855d18497949fc298407b39639ee1cc,3,positive
34aca073a68b7ae1d470940db997c295,3,positive
3512f777c335f8297b5ad43416b69cf8,3,positive
e834949329e7a91948b7c8a01f508b6d,3,positive
3528876f41132ca5604b505343619412,3,positive
8eea5d1c23054af9c31cbac7f9b27af3,3,positive
3630657a252ca88c694edfa53f2ad9f2,3,positive
367dd13835e78ce371a3e7ed449a1d26,3,positive
36c554eb2e204a1db6000ed146c9fbde,3,positive
8dfb264673631eed595f12828b0ff2c6,3,positive
c26592bb29cba57872a926be4835a246,3,positive
37b4783642fb927cc790934843b00b06,3,positive
3373d1ed7bf5f3187f110c0e9e40a02b,3,positive
e8f1f23c31482d8f798aaa64733e85d9,3,positive
3846c262ddb08db0ea2cc1a1685590ff,3,positive
917f0d682ab52b9dc53d1f5e785946c2,3,positive
303b5f49ba6dd3d1d40aa3fe9b4f0bf9,3,positive
937d4dbe97dc4cda39683025976f91ae,3,positive
30699bee01692428398004b3308133e4,3,positive
c04dddb81af9afac2798f81e0ca7eed6,3,positive
92ee7c820f6eb0c532ecd94508e3cc29,3,positive
30d150cd35905a222b8840fbdfd422dd,3,positive
e9f31c92ab2b5fb1c5835ba61f39edd3,3,positive
3168b2696b15ca440b92afa9e011a084,3,positive
92b6bcc1131f89babfad92a21eee0c65,3,positive
9298a9128d39e1ff0dc62e143e8bd328,3,positive
e96867993d08fadbc6f828871885f897,3,positive
e957227a3b92a22a167bac18fe6cc1a2,3,positive
e948cf75e6b64307f7f76a49eaa9fc2f,3,positive
c072bf60b6a78f20474b0ca5080736b7,3,positive
320e20e13905991b0d83e8f181fcc196,3,positive
923de9294ed7069305c5e8fbbc3ea51f,3,positive
e91b0c7b4d9cd642c111a68c8a337ebc,3,positive
9190ce23001d7618017faae67788ea09,3,positive
9181a16945ef449aa81212d5139945ec,3,positive
e756f3f73af3c08dad566b84cf5c66d7,3,positive
8cfc3506cedc0626364457d254429118,3,positive
2f785af0f4f132585052347521b90b29,3,positive
8b6ec82b7089cbbb7d187eaa3c74275f,3,positive
3bfd31bd6ca35eba88eab292090ca291,3,positive
3bfd406881ee395530b18ca51670161e,3,positive
3c5ff6cfedc787b5fcef300fc43100c0,3,positive
3c699da37ca714bf7dfa8450413fac3b,3,positive
3c7c75671b25b927f05e68b233263e5f,3,positive
3ca3e63474ecf703f9c2f935cd25d202,3,positive
8b0d2841b3c1d9a16e7e86fce9a35a78,3,positive
3cb11cc74ce2cf42fd23d867c18a7745,3,positive
8b0229efd2d204e26dca4fb9d3eda08c,3,positive
3d39134696d3f90744ca0291667f0140,3,positive
89ecac14896f9d0c3d6d44c2095ae987,3,positive
89e8ae28657101d78ae7be99d7230390,3,positive
3d870b8af7dbdc91b10cfb0139f3d44d,3,positive
89c5f56df4c7712aa9b0aefb21743989,3,positive
898fa82b63404937c7a3c2cc77d6e5b5,3,positive
898ce6644632917718b73d9141c28344,3,positive
3de88091a3ed3699a8e32f77898c6368,3,positive
893c4e4b07dcb5a590645ddeb8894cb5,3,positive
88de5a4c9a8190df7f9b4a5b4f3f68cd,3,positive
8b6bd2f1787ccf9f63fa540492dd74c2,3,positive
3b40b07af370eaeb124725c4c70ed73a,3,positive
38991d9514cf1298f8ac1d66d8aefeba,3,positive
3afd93cafd6c7b66033cc4dc22c54776,3,positive
c3002d67c0b8c6449c3a80c1556ad8c5,3,positive
39084b68d30ae3ce2bdaf467ed4f3dbc,3,positive
8cd0af4160df609b19513a93e40899a6,3,positive
e6a497d97ea84990f05bda077f62a2da,3,positive
39342c8e5e512bb1757779a3821a450f,3,positive
8c9faf6aabee9b2a30b83f92d786f6de,3,positive
8c870be13e6e06a1a88de95a856e2585,3,positive
39c4b45f85d57630198b4da1688c13a0,3,positive
e6574cebbeb21c82802d3a0b682129b6,3,positive
39fda099b9edc21f85a80d14021579b5,3,positive
c34e98ba0749e6f9163215b9f293a560,3,positive
3a05a947f28cf46d789adedc107d7595,3,positive
3a12fe499b9342f78cb827ee18393e7f,3,positive
e641658c6c4f39509609041a4c1443ad,3,positive
8bff0b13faf092077c3bba691c07ff16,3,positive
3a4c258c71b027dfe480fdb608e2d9a1,3,positive
3a8b4f569449a1671e0d172023030113,3,positive
c36100652b59546fcd8fff467dc29519,3,positive
3a9fd03ce8ae5650c7a83cf3b481ba8f,3,positive
93b498aa80cf4062f0c6636c038141df,3,positive
8ea996926ff2f9c0e50e2f70b8e01051,3,positive
9400a388ad4fbe5e9d381a9762fc99c2,3,positive
95d9994fadaf3720792cb0f1db17f782,3,positive
9456cf1bbafac590a3b7698a06cb190f,3,positive
bf5f81431577de43f0cb0864d45f835f,3,positive
2c3f424b5643b03663e0f5861dde2bfe,3,positive
ead266a05b90f4ef77c8c3469bf89e3a,3,positive
96693703af76b26b2d20895a71ea98b4,3,positive
2f13d1dc8b4e1d9d8027be50339546a9,3,positive
bf96d813545699d736e9ce85dafe03f5,3,positive
eb726c73cd87836d80adff6bdd4d762e,3,positive
951b0c4b9f14bd5f821ceffb3cd6bdeb,3,positive
957bdadbdfc3aa7b33ac86d926721838,3,positive
eb464e3e06e2701a532c9f08a774d0d0,3,positive
bf59082c832c1a67b92ee5ca73971f4e,3,positive
2eb73af678f6999d0c48d617f5bc42bb,3,positive
966746deb2173a72d95ca8b80223f014,3,positive
2e8fa5067f8b1912bd84598e3bb668a0,3,positive
bf7a3359eeb43b9944c70293e4be896a,3,positive
bf666278787c1150f040f26d618c4a9d,3,positive
2e513e110e3f95926fa3d1ac44444ff4,3,positive
f264c1d9b20b5e4a340254d0405e613b,2.954545455,positive
6d7a4492be45dfb8e38e762efe6614a4,2.875,positive
2bb3e85f2a403543fdb64e266e70c792,2.875,positive
f422d0d9f8b5f7c27289382b14b61248,2.875,positive
aed75ad669fbebd5a385ac7cc2ae7573,2.857142857,positive
dd60cac04e6bcbc919cb1c7dcc473211,2.857142857,positive
283dc451ad3918badb976d56ff887289,2.857142857,positive
a8115d34a4b7b74388da609692162c37,2.833333333,positive
26b2a480ced2900a62bb9431133e95aa,2.833333333,positive
601a360bd2a916ecef0e88de72a6531a,2.822222222,positive
c47d256557f7fa30144ecea5722eebc2,2.8,positive
76b7fa5da50b22fe17d1e7bbde661106,2.8,positive
5c973b4202aac5c372a483e712306f4f,2.777777778,positive
35537536ed2b4c561b4018bf3abf54e0,2.75,positive
134957eeec87be2414ac629ee0b947a4,2.75,positive
820e8f306dc9ffcf6d0957516084cca1,2.75,['neutral' 'positive']
869c418f22e0c0ed9207ff691f279e46,2.75,positive
736f1b87428f9cfe5f5184c4ac0fbe05,2.75,positive
11c3ff6555092bf425ea842a023a7809,2.75,positive
fdfb90feb49d2b41b8283a8ec6e95590,2.75,positive
81a266bbf4c7aa3113db84e81ca899b8,2.75,positive
8fbd36d3b045f5f38b252b1513478f38,2.75,positive
33202a8e7a645388c41ed714203d7131,2.75,positive
077599a82ee54960bc4f4c941b0d1359,2.75,positive
9041a4cde4a900bc259d3b1b6847f6b1,2.75,['neutral' 'positive']
e6fd80a00ebb1a3e0d58a38555fbbf2c,2.75,positive
63094ac128b54dd72d511043411df079,2.75,['neutral' 'positive']
211293b50935ced8d4370f552c482d74,2.75,positive
4d272fe20c57c64dc74b3db191fc31ef,2.714285714,positive
3c883b9d3fd2d0ce448d4136349dc0a4,2.666666667,positive
5baf51b71ace9afbb38f0b161f0c098b,2.666666667,positive
b30bd2570ba0ad3ce06e785a7b23d544,2.666666667,neutral
50627d7c3dd43902d64134574befe12f,2.666666667,positive
6e7df7f4622d4360261995dbd5e787d0,2.666666667,positive
03d7ad0ce97624c931b3abde02b5d819,2.666666667,neutral
0d90fced28b749fa0468818d98cb8212,2.666666667,positive
de984954e2e130136bcf8988bc973d90,2.666666667,positive
7501e40e8bc7a7db7c2f4b005e1dddcb,2.666666667,positive
283f243bb09e48e8f324d175182d5cfa,2.666666667,positive
c8f47078677998140708abd3c0aa15ec,2.666666667,positive
568ba441f7f464dc73d23a91cf8ca671,2.666666667,positive
2de5c479fb0c490a0f2a2f3ab36e71b6,2.666666667,positive
0fe922b7f7d43ef454bbc241416e7401,2.666666667,positive
ac5e164e2eda939ffa46593f90077f9a,2.666666667,positive
ff55834c0b3272853dfe62340f2bb91b,2.666666667,positive
96c1f14a0754e0f2c40523478a4075df,2.666666667,positive
0e669e3efedd9f3ab75fcbe334e1177e,2.666666667,positive
6cb17f17ee982e47c1b99fc0d67b1a8b,2.666666667,positive
ffaf0af7eebb57c7f262b51ebb05dfd6,2.666666667,positive
d41a23bd2bc3ec10cfffc66c0611a290,2.666666667,positive
b6f7a80ce020adcd7918fca6246bf96a,2.666666667,positive
6ae38d49db7fc65ad1779828542aecba,2.625,positive
e7d26dd6742baca292020c158e6720c3,2.625,positive
261244fc4d0197d8772346872f5b0f5e,2.625,positive
38b5079a807bb9f22ddfa46f929accee,2.6,positive
ce169d5f9421a6f21e41a7bf54d0b98e,2.6,positive
1d7db62a21ffb4f220d3e8a05fa77e02,2.6,positive
e9eebb8e8ba0fadb9020f8ba1c003b48,2.571428571,positive
679a3e5e1d2bb68982be5734c6e55e63,2.571428571,positive
00de7f393d962717eeeb2d7131a40dba,2.555555556,positive
4fcb3d9a5f4871e8362dfedbdb02b064,2.538461538,positive
5403528d987ad26e8d7cb25940411987,2.533333333,positive
8b703da31bafff192fa02873886b9074,2.5,['neutral' 'positive']
d2f1cd931c7b76fefa93547cc1b4881b,2.5,positive
aa42f2680f5e6e56c11150b064101e2e,2.5,positive
ec72148301904394ad2c3f6204781102,2.5,positive
fa3bea10a666ef8afb1557f5e866b719,2.5,positive
17efcba3c09566b89c945ef563f381d2,2.5,positive
fa54ba82589db68838ebe0225c34f30a,2.5,positive
c59dfb699331407c6b2ab0c81b723a57,2.5,positive
8f7f39a553ee4fad3c49f91a837dc58a,2.5,['neutral' 'positive']
fcf19b6b1ff4a17bcd6ca9675b58aa6f,2.5,positive
bee84ad17517656f609763f0b124c7e6,2.5,['neutral' 'positive']
eca3036ef7ba11b3331c334b7053fe13,2.5,positive
875e0d1c97176d76e9b04c98d06383d2,2.5,['neutral' 'positive']
7ff7661b8c3f488705fcf1f407d04329,2.5,positive
e145fe0be63a7cfdb3b2d57c6769cec1,2.5,['negative' 'positive']
061c050147b7b9fb6f088593900e8dc6,2.5,positive
70cc46ccdfff951dd7829395bce256ca,2.5,['neutral' 'positive']
fcf41b0fb1a95c8f66330d698d55a532,2.5,['neutral' 'positive']
a93ad122024312ca432da7f7b32474b4,2.5,['neutral' 'positive']
5135301d684848b74276f22afcc6781c,2.5,['negative' 'positive']
ebb12274522d82caa7dca657873b2ad7,2.5,['neutral' 'positive']
729a75e5cb63f785e67ebd8c44a5c0ee,2.5,['negative' 'positive']
3a56185b0baa8dc98beef8ebba000b96,2.5,['neutral' 'positive']
60e68dc2013929af2b3b5408e2da87fd,2.5,positive
8466762a9393a2b2b1de73f3cf6081a3,2.5,['neutral' 'positive']
2ccb88cb2c4943230baf9a184b76b76d,2.5,['neutral' 'positive']
a87972100f1fa4091a86d6801620656d,2.5,positive
11a8af1af041fa2d890e7922566feadb,2.5,['negative' 'positive']
